Function,Algorithm,Iteration,MeanBest
CEC2017-F1,ARPSO-EIS,1423,2915767970.7480803
CEC2017-F1,ARPSO-EIS,1424,2915738836.249536
CEC2017-F1,ARPSO-EIS,1425,2913171302.3000937
CEC2017-F1,ARPSO-EIS,1426,2913167671.8287363
CEC2017-F1,ARPSO-EIS,1427,2912731767.851257
CEC2017-F1,ARPSO-EIS,1428,2912356811.12094
CEC2017-F1,ARPSO-EIS,1429,2911068065.4333453
CEC2017-F1,ARPSO-EIS,1430,2910325279.786004
CEC2017-F1,ARPSO-EIS,1431,2909221277.6553173
CEC2017-F1,ARPSO-EIS,1432,2907039398.7825933
CEC2017-F1,ARPSO-EIS,1433,2906788421.497762
CEC2017-F1,ARPSO-EIS,1434,2905059766.739321
CEC2017-F1,ARPSO-EIS,1435,2903303500.4071145
CEC2017-F1,ARPSO-EIS,1436,2902763479.805949
CEC2017-F1,ARPSO-EIS,1437,2902194371.8217306
CEC2017-F1,ARPSO-EIS,1438,2898936987.914618
CEC2017-F1,ARPSO-EIS,1439,2898667843.444636
CEC2017-F1,ARPSO-EIS,1440,2898633368.8307567
CEC2017-F1,ARPSO-EIS,1441,2898328648.9869843
CEC2017-F1,ARPSO-EIS,1442,2897134155.100662
CEC2017-F1,ARPSO-EIS,1443,2892240517.878944
CEC2017-F1,ARPSO-EIS,1444,2892188242.5346074
CEC2017-F1,ARPSO-EIS,1445,2890456424.6759543
CEC2017-F1,ARPSO-EIS,1446,2890399019.9109187
CEC2017-F1,ARPSO-EIS,1447,2890398517.795181
CEC2017-F1,ARPSO-EIS,1448,2889557071.909429
CEC2017-F1,ARPSO-EIS,1449,2887742178.325056
CEC2017-F1,ARPSO-EIS,1450,2887706649.776497
CEC2017-F1,ARPSO-EIS,1451,2881182707.042429
CEC2017-F1,ARPSO-EIS,1452,2880118520.939786
CEC2017-F1,ARPSO-EIS,1453,2879307682.856419
CEC2017-F1,ARPSO-EIS,1454,2879307217.453448
CEC2017-F1,ARPSO-EIS,1455,2879097556.2634854
CEC2017-F1,ARPSO-EIS,1456,2876269246.821465
CEC2017-F1,ARPSO-EIS,1457,2876269167.573232
CEC2017-F1,ARPSO-EIS,1458,2875617836.630925
CEC2017-F1,ARPSO-EIS,1459,2874298066.887526
CEC2017-F1,ARPSO-EIS,1460,2873957619.604788
CEC2017-F1,ARPSO-EIS,1461,2873889876.576807
CEC2017-F1,ARPSO-EIS,1462,2871536371.5597167
CEC2017-F1,ARPSO-EIS,1463,2871483195.2826824
CEC2017-F1,ARPSO-EIS,1464,2871378702.5805283
CEC2017-F1,ARPSO-EIS,1465,2870614749.412027
CEC2017-F1,ARPSO-EIS,1466,2870528956.936189
CEC2017-F1,ARPSO-EIS,1467,2869615109.202432
CEC2017-F1,ARPSO-EIS,1468,2869584603.615354
CEC2017-F1,ARPSO-EIS,1469,2868743540.593949
CEC2017-F1,ARPSO-EIS,1470,2868664622.787209
CEC2017-F1,ARPSO-EIS,1471,2868367228.4247346
CEC2017-F1,ARPSO-EIS,1472,2867154283.388156
CEC2017-F1,ARPSO-EIS,1473,2866748735.050864
CEC2017-F1,ARPSO-EIS,1474,2866540581.828467
CEC2017-F1,ARPSO-EIS,1475,2864961518.6718354
CEC2017-F1,ARPSO-EIS,1476,2864489057.299352
CEC2017-F1,ARPSO-EIS,1477,2864097198.093515
CEC2017-F1,ARPSO-EIS,1478,2860904699.058195
CEC2017-F1,ARPSO-EIS,1479,2858711211.7557025
CEC2017-F1,ARPSO-EIS,1480,2857501896.843173
CEC2017-F1,ARPSO-EIS,1481,2857188709.951819
CEC2017-F1,ARPSO-EIS,1482,2855057587.466762
CEC2017-F1,ARPSO-EIS,1483,2852860330.0456643
CEC2017-F1,ARPSO-EIS,1484,2852015337.631255
CEC2017-F1,ARPSO-EIS,1485,2850432693.7322574
CEC2017-F1,ARPSO-EIS,1486,2848575714.763034
CEC2017-F1,ARPSO-EIS,1487,2848067805.350096
CEC2017-F1,ARPSO-EIS,1488,2847929169.737473
CEC2017-F1,ARPSO-EIS,1489,2847898483.52615
CEC2017-F1,ARPSO-EIS,1490,2846975291.382191
CEC2017-F1,ARPSO-EIS,1491,2845988222.5982795
CEC2017-F1,ARPSO-EIS,1492,2845598129.651148
CEC2017-F1,ARPSO-EIS,1493,2845107565.721535
CEC2017-F1,ARPSO-EIS,1494,2844958561.311959
CEC2017-F1,ARPSO-EIS,1495,2843580237.740779
CEC2017-F1,ARPSO-EIS,1496,2841114943.3797827
CEC2017-F1,ARPSO-EIS,1497,2839212077.1375146
CEC2017-F1,ARPSO-EIS,1498,2838302682.8530765
CEC2017-F1,ARPSO-EIS,1499,2835550211.7998385
CEC2017-F1,ARPSO-EIS,1500,2832253088.072775
CEC2017-F1,ARPSO-EIS,1501,2830150446.714625
CEC2017-F1,ARPSO-EIS,1502,2829134723.829362
CEC2017-F1,ARPSO-EIS,1503,2828453041.462645
CEC2017-F1,ARPSO-EIS,1504,2828418442.003784
CEC2017-F1,ARPSO-EIS,1505,2827934719.057626
CEC2017-F1,ARPSO-EIS,1506,2827384567.654098
CEC2017-F1,ARPSO-EIS,1507,2825881774.073533
CEC2017-F1,ARPSO-EIS,1508,2825475898.2033234
CEC2017-F1,ARPSO-EIS,1509,2825299811.003379
CEC2017-F1,ARPSO-EIS,1510,2824780415.128321
CEC2017-F1,ARPSO-EIS,1511,2824072060.745193
CEC2017-F1,ARPSO-EIS,1512,2824071303.4629765
CEC2017-F1,ARPSO-EIS,1513,2822727510.0929465
CEC2017-F1,ARPSO-EIS,1514,2821590396.363486
CEC2017-F1,ARPSO-EIS,1515,2821440696.017034
CEC2017-F1,ARPSO-EIS,1516,2820788338.053797
CEC2017-F1,ARPSO-EIS,1517,2820203060.360489
CEC2017-F1,ARPSO-EIS,1518,2820028544.662436
CEC2017-F1,ARPSO-EIS,1519,2819729208.293018
CEC2017-F1,ARPSO-EIS,1520,2818132847.574216
CEC2017-F1,ARPSO-EIS,1521,2818125054.28624
CEC2017-F1,ARPSO-EIS,1522,2818074488.7336025
CEC2017-F1,ARPSO-EIS,1523,2817048251.177197
CEC2017-F1,ARPSO-EIS,1524,2816458907.6942854
CEC2017-F1,ARPSO-EIS,1525,2815599655.913865
CEC2017-F1,ARPSO-EIS,1526,2814205345.81324
CEC2017-F1,ARPSO-EIS,1527,2814022575.696133
CEC2017-F1,ARPSO-EIS,1528,2812899121.0388045
CEC2017-F1,ARPSO-EIS,1529,2812645007.475317
CEC2017-F1,ARPSO-EIS,1530,2812611148.218404
CEC2017-F1,ARPSO-EIS,1531,2812200212.7091427
CEC2017-F1,ARPSO-EIS,1532,2811884829.074071
CEC2017-F1,ARPSO-EIS,1533,2809298244.9180584
CEC2017-F1,ARPSO-EIS,1534,2809162327.997628
CEC2017-F1,ARPSO-EIS,1535,2808875580.6340933
CEC2017-F1,ARPSO-EIS,1536,2808226790.4542613
CEC2017-F1,ARPSO-EIS,1537,2808064364.9375234
CEC2017-F1,ARPSO-EIS,1538,2808035221.8428564
CEC2017-F1,ARPSO-EIS,1539,2807260346.4565444
CEC2017-F1,ARPSO-EIS,1540,2806628169.2260003
CEC2017-F1,ARPSO-EIS,1541,2806455351.380276
CEC2017-F1,ARPSO-EIS,1542,2806366391.185815
CEC2017-F1,ARPSO-EIS,1543,2805391658.7612944
CEC2017-F1,ARPSO-EIS,1544,2805182589.1596813
CEC2017-F1,ARPSO-EIS,1545,2804707633.964307
CEC2017-F1,ARPSO-EIS,1546,2804259952.2643127
CEC2017-F1,ARPSO-EIS,1547,2804094164.9881496
CEC2017-F1,ARPSO-EIS,1548,2803817511.0242867
CEC2017-F1,ARPSO-EIS,1549,2802939438.72849
CEC2017-F1,ARPSO-EIS,1550,2802851172.9935718
CEC2017-F1,ARPSO-EIS,1551,2800960164.8012457
CEC2017-F1,ARPSO-EIS,1552,2800318028.310004
CEC2017-F1,ARPSO-EIS,1553,2798998945.387818
CEC2017-F1,ARPSO-EIS,1554,2798051813.3897204
CEC2017-F1,ARPSO-EIS,1555,2797466278.673606
CEC2017-F1,ARPSO-EIS,1556,2797407622.203194
CEC2017-F1,ARPSO-EIS,1557,2796710566.9344745
CEC2017-F1,ARPSO-EIS,1558,2796662270.7751613
CEC2017-F1,ARPSO-EIS,1559,2795718187.6900806
CEC2017-F1,ARPSO-EIS,1560,2795646452.497848
CEC2017-F1,ARPSO-EIS,1561,2794783150.3771987
CEC2017-F1,ARPSO-EIS,1562,2793216292.386172
CEC2017-F1,ARPSO-EIS,1563,2793076513.662064
CEC2017-F1,ARPSO-EIS,1564,2792826552.7156644
CEC2017-F1,ARPSO-EIS,1565,2792525734.2326474
CEC2017-F1,ARPSO-EIS,1566,2792489291.586023
CEC2017-F1,ARPSO-EIS,1567,2791786086.477236
CEC2017-F1,ARPSO-EIS,1568,2791289981.9177995
CEC2017-F1,ARPSO-EIS,1569,2790788908.841622
CEC2017-F1,ARPSO-EIS,1570,2790414531.0733805
CEC2017-F1,ARPSO-EIS,1571,2790194866.356355
CEC2017-F1,ARPSO-EIS,1572,2789981992.537248
CEC2017-F1,ARPSO-EIS,1573,2789573978.290887
CEC2017-F1,ARPSO-EIS,1574,2789183965.007388
CEC2017-F1,ARPSO-EIS,1575,2788579300.054049
CEC2017-F1,ARPSO-EIS,1576,2788399927.5481844
CEC2017-F1,ARPSO-EIS,1577,2788105677.774095
CEC2017-F1,ARPSO-EIS,1578,2786808055.9871216
CEC2017-F1,ARPSO-EIS,1579,2786466083.929099
CEC2017-F1,ARPSO-EIS,1580,2784796684.177157
CEC2017-F1,ARPSO-EIS,1581,2784755222.7282114
CEC2017-F1,ARPSO-EIS,1582,2784669090.4151306
CEC2017-F1,ARPSO-EIS,1583,2784547770.158111
CEC2017-F1,ARPSO-EIS,1584,2784483921.9507165
CEC2017-F1,ARPSO-EIS,1585,2783931954.927504
CEC2017-F1,ARPSO-EIS,1586,2783806907.7216763
CEC2017-F1,ARPSO-EIS,1587,2782063520.614153
CEC2017-F1,ARPSO-EIS,1588,2781876087.427867
CEC2017-F1,ARPSO-EIS,1589,2781388159.424025
CEC2017-F1,ARPSO-EIS,1590,2781190257.189935
CEC2017-F1,ARPSO-EIS,1591,2781097631.2887554
CEC2017-F1,ARPSO-EIS,1592,2780229852.5770154
CEC2017-F1,ARPSO-EIS,1593,2779894210.4736247
CEC2017-F1,ARPSO-EIS,1594,2779812026.176119
CEC2017-F1,ARPSO-EIS,1595,2779019134.636924
CEC2017-F1,ARPSO-EIS,1596,2777772028.107831
CEC2017-F1,ARPSO-EIS,1597,2777297113.173005
CEC2017-F1,ARPSO-EIS,1598,2776763164.314848
CEC2017-F1,ARPSO-EIS,1599,2776693051.349852
CEC2017-F1,ARPSO-EIS,1600,2776659785.6369085
CEC2017-F1,ARPSO-EIS,1601,2774136426.396059
CEC2017-F1,ARPSO-EIS,1602,2773458809.331955
CEC2017-F1,ARPSO-EIS,1603,2771173402.4174347
CEC2017-F1,ARPSO-EIS,1604,2770012330.023548
CEC2017-F1,ARPSO-EIS,1605,2769455756.4976997
CEC2017-F1,ARPSO-EIS,1606,2769292228.733756
CEC2017-F1,ARPSO-EIS,1607,2769111455.4504347
CEC2017-F1,ARPSO-EIS,1608,2766932478.115068
CEC2017-F1,ARPSO-EIS,1609,2766919067.7785745
CEC2017-F1,ARPSO-EIS,1610,2765529923.943002
CEC2017-F1,ARPSO-EIS,1611,2764713940.047749
CEC2017-F1,ARPSO-EIS,1612,2764596915.4376807
CEC2017-F1,ARPSO-EIS,1613,2764515330.961137
CEC2017-F1,ARPSO-EIS,1614,2764418824.3091755
CEC2017-F1,ARPSO-EIS,1615,2763516973.837836
CEC2017-F1,ARPSO-EIS,1616,2762891860.8043365
CEC2017-F1,ARPSO-EIS,1617,2762639258.625519
CEC2017-F1,ARPSO-EIS,1618,2760947828.067523
CEC2017-F1,ARPSO-EIS,1619,2760632923.10498
CEC2017-F1,ARPSO-EIS,1620,2758887408.757356
CEC2017-F1,ARPSO-EIS,1621,2757749701.758565
CEC2017-F1,ARPSO-EIS,1622,2757604642.0378766
CEC2017-F1,ARPSO-EIS,1623,2756477555.041804
CEC2017-F1,ARPSO-EIS,1624,2756396491.946532
CEC2017-F1,ARPSO-EIS,1625,2755582609.875256
CEC2017-F1,ARPSO-EIS,1626,2754975513.913428
CEC2017-F1,ARPSO-EIS,1627,2754958020.1210804
CEC2017-F1,ARPSO-EIS,1628,2753058553.778658
CEC2017-F1,ARPSO-EIS,1629,2753008917.267552
CEC2017-F1,ARPSO-EIS,1630,2752561702.533986
CEC2017-F1,ARPSO-EIS,1631,2751243457.5219893
CEC2017-F1,ARPSO-EIS,1632,2750186738.414289
CEC2017-F1,ARPSO-EIS,1633,2749447642.8977847
CEC2017-F1,ARPSO-EIS,1634,2749305456.776944
CEC2017-F1,ARPSO-EIS,1635,2749026608.988627
CEC2017-F1,ARPSO-EIS,1636,2748295142.365824
CEC2017-F1,ARPSO-EIS,1637,2747704674.595603
CEC2017-F1,ARPSO-EIS,1638,2746711690.846464
CEC2017-F1,ARPSO-EIS,1639,2746414153.662925
CEC2017-F1,ARPSO-EIS,1640,2746057816.555942
CEC2017-F1,ARPSO-EIS,1641,2745367771.755316
CEC2017-F1,ARPSO-EIS,1642,2745319543.2003603
CEC2017-F1,ARPSO-EIS,1643,2745246344.833388
CEC2017-F1,ARPSO-EIS,1644,2745245394.547442
CEC2017-F1,ARPSO-EIS,1645,2745170624.816756
CEC2017-F1,ARPSO-EIS,1646,2744813182.194493
CEC2017-F1,ARPSO-EIS,1647,2744809539.017921
CEC2017-F1,ARPSO-EIS,1648,2743838656.200315
CEC2017-F1,ARPSO-EIS,1649,2741669743.1890664
CEC2017-F1,ARPSO-EIS,1650,2740868426.9829097
CEC2017-F1,ARPSO-EIS,1651,2740568668.0037827
CEC2017-F1,ARPSO-EIS,1652,2740018972.861996
CEC2017-F1,ARPSO-EIS,1653,2738532518.9694386
CEC2017-F1,ARPSO-EIS,1654,2735393496.0494337
CEC2017-F1,ARPSO-EIS,1655,2735278610.9095783
CEC2017-F1,ARPSO-EIS,1656,2735142146.691155
CEC2017-F1,ARPSO-EIS,1657,2735111619.342796
CEC2017-F1,ARPSO-EIS,1658,2734475603.4752417
CEC2017-F1,ARPSO-EIS,1659,2733472033.5018144
CEC2017-F1,ARPSO-EIS,1660,2733470214.610176
CEC2017-F1,ARPSO-EIS,1661,2732272188.990192
CEC2017-F1,ARPSO-EIS,1662,2731427180.441927
CEC2017-F1,ARPSO-EIS,1663,2731258336.6873264
CEC2017-F1,ARPSO-EIS,1664,2730786458.325266
CEC2017-F1,ARPSO-EIS,1665,2730749084.125803
CEC2017-F1,ARPSO-EIS,1666,2730479228.4083037
CEC2017-F1,ARPSO-EIS,1667,2730348696.8268285
CEC2017-F1,ARPSO-EIS,1668,2730092357.9335413
CEC2017-F1,ARPSO-EIS,1669,2728766467.1696005
CEC2017-F1,ARPSO-EIS,1670,2727402931.4182577
CEC2017-F1,ARPSO-EIS,1671,2727138513.651048
CEC2017-F1,ARPSO-EIS,1672,2727068845.436133
CEC2017-F1,ARPSO-EIS,1673,2726478201.12619
CEC2017-F1,ARPSO-EIS,1674,2725958792.722444
CEC2017-F1,ARPSO-EIS,1675,2725953649.559217
CEC2017-F1,ARPSO-EIS,1676,2725259620.354038
CEC2017-F1,ARPSO-EIS,1677,2721696706.098
CEC2017-F1,ARPSO-EIS,1678,2721573373.7174897
CEC2017-F1,ARPSO-EIS,1679,2720861104.686032
CEC2017-F1,ARPSO-EIS,1680,2720604046.2896814
CEC2017-F1,ARPSO-EIS,1681,2720575743.563579
CEC2017-F1,ARPSO-EIS,1682,2720089950.435388
CEC2017-F1,ARPSO-EIS,1683,2719595583.542322
CEC2017-F1,ARPSO-EIS,1684,2715701987.69605
CEC2017-F1,ARPSO-EIS,1685,2715478365.268609
CEC2017-F1,ARPSO-EIS,1686,2714920876.05555
CEC2017-F1,ARPSO-EIS,1687,2713809837.0659075
CEC2017-F1,ARPSO-EIS,1688,2713074706.1083097
CEC2017-F1,ARPSO-EIS,1689,2711690301.3227677
CEC2017-F1,ARPSO-EIS,1690,2710722981.799144
CEC2017-F1,ARPSO-EIS,1691,2710453034.4153533
CEC2017-F1,ARPSO-EIS,1692,2709760166.6364155
CEC2017-F1,ARPSO-EIS,1693,2709381893.429791
CEC2017-F1,ARPSO-EIS,1694,2709225453.8767657
CEC2017-F1,ARPSO-EIS,1695,2708948770.5356965
CEC2017-F1,ARPSO-EIS,1696,2708835910.1815658
CEC2017-F1,ARPSO-EIS,1697,2708148316.21275
CEC2017-F1,ARPSO-EIS,1698,2707451519.076968
CEC2017-F1,ARPSO-EIS,1699,2707165792.4003677
CEC2017-F1,ARPSO-EIS,1700,2706826458.2360845
CEC2017-F1,ARPSO-EIS,1701,2706799096.268085
CEC2017-F1,ARPSO-EIS,1702,2706538143.8959
CEC2017-F1,ARPSO-EIS,1703,2705013734.1334915
CEC2017-F1,ARPSO-EIS,1704,2704504261.180444
CEC2017-F1,ARPSO-EIS,1705,2704087121.697068
CEC2017-F1,ARPSO-EIS,1706,2703446726.430272
CEC2017-F1,ARPSO-EIS,1707,2702629817.136556
CEC2017-F1,ARPSO-EIS,1708,2702147767.110374
CEC2017-F1,ARPSO-EIS,1709,2702073856.5427475
CEC2017-F1,ARPSO-EIS,1710,2701591068.671384
CEC2017-F1,ARPSO-EIS,1711,2701121510.2147818
CEC2017-F1,ARPSO-EIS,1712,2700709183.328331
CEC2017-F1,ARPSO-EIS,1713,2699710404.444844
CEC2017-F1,ARPSO-EIS,1714,2699655611.182543
CEC2017-F1,ARPSO-EIS,1715,2699065032.350453
CEC2017-F1,ARPSO-EIS,1716,2698888868.9603143
CEC2017-F1,ARPSO-EIS,1717,2698724649.875307
CEC2017-F1,ARPSO-EIS,1718,2698142630.5267043
CEC2017-F1,ARPSO-EIS,1719,2697449447.978197
CEC2017-F1,ARPSO-EIS,1720,2697322196.9754643
CEC2017-F1,ARPSO-EIS,1721,2696336470.3877697
CEC2017-F1,ARPSO-EIS,1722,2693892772.439202
CEC2017-F1,ARPSO-EIS,1723,2693214071.1106534
CEC2017-F1,ARPSO-EIS,1724,2692324300.8535123
CEC2017-F1,ARPSO-EIS,1725,2691990790.0522428
CEC2017-F1,ARPSO-EIS,1726,2691980438.7685385
CEC2017-F1,ARPSO-EIS,1727,2691970053.335282
CEC2017-F1,ARPSO-EIS,1728,2691245715.337142
CEC2017-F1,ARPSO-EIS,1729,2690911566.197276
CEC2017-F1,ARPSO-EIS,1730,2690888652.3808894
CEC2017-F1,ARPSO-EIS,1731,2690820034.393702
CEC2017-F1,ARPSO-EIS,1732,2690131993.028116
CEC2017-F1,ARPSO-EIS,1733,2689889599.875013
CEC2017-F1,ARPSO-EIS,1734,2689763369.82402
CEC2017-F1,ARPSO-EIS,1735,2689299464.1516714
CEC2017-F1,ARPSO-EIS,1736,2689183392.06091
CEC2017-F1,ARPSO-EIS,1737,2688984068.9567523
CEC2017-F1,ARPSO-EIS,1738,2688962946.725652
CEC2017-F1,ARPSO-EIS,1739,2688507841.4929605
CEC2017-F1,ARPSO-EIS,1740,2688469864.2776284
CEC2017-F1,ARPSO-EIS,1741,2688101978.215437
CEC2017-F1,ARPSO-EIS,1742,2688087705.479349
CEC2017-F1,ARPSO-EIS,1743,2688053884.793796
CEC2017-F1,ARPSO-EIS,1744,2687572709.4049478
CEC2017-F1,ARPSO-EIS,1745,2687480840.412615
CEC2017-F1,ARPSO-EIS,1746,2687026011.5421925
CEC2017-F1,ARPSO-EIS,1747,2686110323.5086365
CEC2017-F1,ARPSO-EIS,1748,2685571594.481433
CEC2017-F1,ARPSO-EIS,1749,2684771990.686918
CEC2017-F1,ARPSO-EIS,1750,2684663549.2626543
CEC2017-F1,ARPSO-EIS,1751,2684281468.4142923
CEC2017-F1,ARPSO-EIS,1752,2684182219.226267
CEC2017-F1,ARPSO-EIS,1753,2684181663.6261125
CEC2017-F1,ARPSO-EIS,1754,2683279100.251475
CEC2017-F1,ARPSO-EIS,1755,2682654038.795388
CEC2017-F1,ARPSO-EIS,1756,2681950872.824985
CEC2017-F1,ARPSO-EIS,1757,2679597672.347556
CEC2017-F1,ARPSO-EIS,1758,2679502760.412822
CEC2017-F1,ARPSO-EIS,1759,2678276782.858188
CEC2017-F1,ARPSO-EIS,1760,2676517203.8956003
CEC2017-F1,ARPSO-EIS,1761,2676127154.987357
CEC2017-F1,ARPSO-EIS,1762,2675368600.305547
CEC2017-F1,ARPSO-EIS,1763,2674774105.329911
CEC2017-F1,ARPSO-EIS,1764,2674676166.575028
CEC2017-F1,ARPSO-EIS,1765,2673842142.4849043
CEC2017-F1,ARPSO-EIS,1766,2673515042.490522
CEC2017-F1,ARPSO-EIS,1767,2673213307.1084347
CEC2017-F1,ARPSO-EIS,1768,2671990869.199211
CEC2017-F1,ARPSO-EIS,1769,2670430216.020585
CEC2017-F1,ARPSO-EIS,1770,2670331463.9414167
CEC2017-F1,ARPSO-EIS,1771,2670115768.808212
CEC2017-F1,ARPSO-EIS,1772,2669408630.2415
CEC2017-F1,ARPSO-EIS,1773,2669388895.630198
CEC2017-F1,ARPSO-EIS,1774,2669299911.151076
CEC2017-F1,ARPSO-EIS,1775,2668749653.616103
CEC2017-F1,ARPSO-EIS,1776,2668543331.9394484
CEC2017-F1,ARPSO-EIS,1777,2668049459.9353805
CEC2017-F1,ARPSO-EIS,1778,2667836981.90564
CEC2017-F1,ARPSO-EIS,1779,2667455470.826764
CEC2017-F1,ARPSO-EIS,1780,2667259800.1135964
CEC2017-F1,ARPSO-EIS,1781,2667063216.442825
CEC2017-F1,ARPSO-EIS,1782,2666357970.9886384
CEC2017-F1,ARPSO-EIS,1783,2666347292.531983
CEC2017-F1,ARPSO-EIS,1784,2666201612.938253
CEC2017-F1,ARPSO-EIS,1785,2665207359.406843
CEC2017-F1,ARPSO-EIS,1786,2665196548.877963
CEC2017-F1,ARPSO-EIS,1787,2665156205.775851
CEC2017-F1,ARPSO-EIS,1788,2664965077.213549
CEC2017-F1,ARPSO-EIS,1789,2664225284.4501853
CEC2017-F1,ARPSO-EIS,1790,2664039686.8635464
CEC2017-F1,ARPSO-EIS,1791,2663219844.995808
CEC2017-F1,ARPSO-EIS,1792,2663006261.021868
CEC2017-F1,ARPSO-EIS,1793,2662817596.352039
CEC2017-F1,ARPSO-EIS,1794,2662194233.650374
CEC2017-F1,ARPSO-EIS,1795,2661707012.403506
CEC2017-F1,ARPSO-EIS,1796,2661004851.3049746
CEC2017-F1,ARPSO-EIS,1797,2660567087.354345
CEC2017-F1,ARPSO-EIS,1798,2660479433.3970456
CEC2017-F1,ARPSO-EIS,1799,2659825896.59727
CEC2017-F1,ARPSO-EIS,1800,2659134245.0687428
CEC2017-F1,ARPSO-EIS,1801,2659058209.628907
CEC2017-F1,ARPSO-EIS,1802,2658290293.523345
CEC2017-F1,ARPSO-EIS,1803,2657457799.126494
CEC2017-F1,ARPSO-EIS,1804,2657013675.425753
CEC2017-F1,ARPSO-EIS,1805,2656535475.652035
CEC2017-F1,ARPSO-EIS,1806,2656445952.595025
CEC2017-F1,ARPSO-EIS,1807,2655779915.4344373
CEC2017-F1,ARPSO-EIS,1808,2655335191.7138205
CEC2017-F1,ARPSO-EIS,1809,2654689752.2181625
CEC2017-F1,ARPSO-EIS,1810,2654462504.4466205
CEC2017-F1,ARPSO-EIS,1811,2653967908.802942
CEC2017-F1,ARPSO-EIS,1812,2653605968.0172167
CEC2017-F1,ARPSO-EIS,1813,2653189274.866238
CEC2017-F1,ARPSO-EIS,1814,2652805527.933357
CEC2017-F1,ARPSO-EIS,1815,2652609078.352206
CEC2017-F1,ARPSO-EIS,1816,2652104781.540618
CEC2017-F1,ARPSO-EIS,1817,2651858902.289209
CEC2017-F1,ARPSO-EIS,1818,2651819617.073528
CEC2017-F1,ARPSO-EIS,1819,2651790731.7313733
CEC2017-F1,ARPSO-EIS,1820,2651506724.545737
CEC2017-F1,ARPSO-EIS,1821,2651470676.45115
CEC2017-F1,ARPSO-EIS,1822,2651368872.6534514
CEC2017-F1,ARPSO-EIS,1823,2650843381.5439763
CEC2017-F1,ARPSO-EIS,1824,2650601973.024661
CEC2017-F1,ARPSO-EIS,1825,2650365214.382851
CEC2017-F1,ARPSO-EIS,1826,2649836228.626917
CEC2017-F1,ARPSO-EIS,1827,2649461070.3587804
CEC2017-F1,ARPSO-EIS,1828,2649144365.896149
CEC2017-F1,ARPSO-EIS,1829,2648997756.098989
CEC2017-F1,ARPSO-EIS,1830,2648948470.774854
CEC2017-F1,ARPSO-EIS,1831,2648464873.8589783
CEC2017-F1,ARPSO-EIS,1832,2648191322.569425
CEC2017-F1,ARPSO-EIS,1833,2648001365.481287
CEC2017-F1,ARPSO-EIS,1834,2647782104.947036
CEC2017-F1,ARPSO-EIS,1835,2647649336.069513
CEC2017-F1,ARPSO-EIS,1836,2647631264.6467443
CEC2017-F1,ARPSO-EIS,1837,2647475369.2938323
CEC2017-F1,ARPSO-EIS,1838,2647409759.5431457
CEC2017-F1,ARPSO-EIS,1839,2646918001.255516
CEC2017-F1,ARPSO-EIS,1840,2646788012.798311
CEC2017-F1,ARPSO-EIS,1841,2646497235.4863763
CEC2017-F1,ARPSO-EIS,1842,2646115331.5277934
CEC2017-F1,ARPSO-EIS,1843,2645030760.775545
CEC2017-F1,ARPSO-EIS,1844,2644896848.783013
CEC2017-F1,ARPSO-EIS,1845,2644188409.699746
CEC2017-F1,ARPSO-EIS,1846,2643989436.184456
CEC2017-F1,ARPSO-EIS,1847,2643691942.887158
CEC2017-F1,ARPSO-EIS,1848,2643197135.8446856
CEC2017-F1,ARPSO-EIS,1849,2642756385.2881145
CEC2017-F1,ARPSO-EIS,1850,2642590902.263432
CEC2017-F1,ARPSO-EIS,1851,2642126872.1953363
CEC2017-F1,ARPSO-EIS,1852,2641898704.2736096
CEC2017-F1,ARPSO-EIS,1853,2641718682.6077666
CEC2017-F1,ARPSO-EIS,1854,2641262010.1845784
CEC2017-F1,ARPSO-EIS,1855,2641158976.5027103
CEC2017-F1,ARPSO-EIS,1856,2640829862.7597647
CEC2017-F1,ARPSO-EIS,1857,2640720246.754823
CEC2017-F1,ARPSO-EIS,1858,2640292261.5827565
CEC2017-F1,ARPSO-EIS,1859,2639568601.352757
CEC2017-F1,ARPSO-EIS,1860,2639077371.570372
CEC2017-F1,ARPSO-EIS,1861,2638894686.470608
CEC2017-F1,ARPSO-EIS,1862,2638634842.8233824
CEC2017-F1,ARPSO-EIS,1863,2638352769.4179683
CEC2017-F1,ARPSO-EIS,1864,2638216421.1702824
CEC2017-F1,ARPSO-EIS,1865,2638060183.8785176
CEC2017-F1,ARPSO-EIS,1866,2637944838.7178893
CEC2017-F1,ARPSO-EIS,1867,2637537657.1161976
CEC2017-F1,ARPSO-EIS,1868,2637442010.892904
CEC2017-F1,ARPSO-EIS,1869,2637409339.0774794
CEC2017-F1,ARPSO-EIS,1870,2637103566.6474586
CEC2017-F1,ARPSO-EIS,1871,2636487692.5855694
CEC2017-F1,ARPSO-EIS,1872,2635927248.705613
CEC2017-F1,ARPSO-EIS,1873,2635694596.592964
CEC2017-F1,ARPSO-EIS,1874,2635664464.394145
CEC2017-F1,ARPSO-EIS,1875,2635551644.601782
CEC2017-F1,ARPSO-EIS,1876,2635498088.364496
CEC2017-F1,ARPSO-EIS,1877,2635387815.918869
CEC2017-F1,ARPSO-EIS,1878,2634793382.857352
CEC2017-F1,ARPSO-EIS,1879,2634663568.4344163
CEC2017-F1,ARPSO-EIS,1880,2634317335.007942
CEC2017-F1,ARPSO-EIS,1881,2634013243.100616
CEC2017-F1,ARPSO-EIS,1882,2633966430.7298646
