FunctionID,Function,Algorithm,FE,MeanBestError,StdBestError
22,F22,ARPSO-SRR,270000,259.4939289432788,171.1613147876322
22,F22,ARPSO-SRR,275000,259.4920197318057,171.16125740422635
22,F22,ARPSO-SRR,280000,259.4908448995107,171.16174239917632
22,F22,ARPSO-SRR,285000,259.49023352438024,171.1619814021035
22,F22,ARPSO-SRR,290000,259.48988020019004,171.1621203676975
22,F22,ARPSO-SRR,295000,259.4896352428784,171.16222488083145
22,F22,ARPSO-SRR,300000,225.16334704370377,102.11251705313055
22,F22,PSO-RS,5000,13010.249046794346,3331.7529114176696
22,F22,PSO-RS,10000,11828.77541389947,3348.95558764567
22,F22,PSO-RS,15000,11098.06137118585,3181.1559305196693
22,F22,PSO-RS,20000,10682.235942476998,3086.230847496674
22,F22,PSO-RS,25000,10387.245449187172,3022.466630658559
22,F22,PSO-RS,30000,10072.075354416218,2901.900040796166
22,F22,PSO-RS,35000,9832.95179221209,2878.403949270004
22,F22,PSO-RS,40000,9656.178675098432,2939.768123664711
22,F22,PSO-RS,45000,9403.93374817081,2907.251960270043
22,F22,PSO-RS,50000,9264.749271916167,3026.8516703439054
22,F22,PSO-RS,55000,9172.815775732253,3043.668293777054
22,F22,PSO-RS,60000,8953.754293958918,3005.4227408547345
22,F22,PSO-RS,65000,8748.73232330851,2979.983470653372
22,F22,PSO-RS,70000,8593.986552259967,2955.6416990864445
22,F22,PSO-RS,75000,8440.428655628328,2959.451494591208
22,F22,PSO-RS,80000,8278.327467836349,2994.4401154863576
22,F22,PSO-RS,85000,8128.4548680052985,3003.1438895841648
22,F22,PSO-RS,90000,8010.8089407486905,3070.7644889079656
22,F22,PSO-RS,95000,7866.422919823244,3122.4358292464212
22,F22,PSO-RS,100000,7574.602416154362,3047.549430696352
22,F22,PSO-RS,105000,7320.643656646125,2972.9993720787857
22,F22,PSO-RS,110000,7126.349305521352,2865.0914843639716
22,F22,PSO-RS,115000,6991.030366436261,2794.0787120181753
22,F22,PSO-RS,120000,6908.009744659711,2760.6597452118126
22,F22,PSO-RS,125000,6761.905009872325,2739.509575627861
22,F22,PSO-RS,130000,6559.518560621887,2635.617834863568
22,F22,PSO-RS,135000,6347.323694808349,2511.5216916167633
22,F22,PSO-RS,140000,6276.125141994283,2472.84805619527
22,F22,PSO-RS,145000,6131.72805162066,2456.861881981293
22,F22,PSO-RS,150000,5954.583580784767,2408.7059869135255
22,F22,PSO-RS,155000,5832.64022406716,2375.005372946113
22,F22,PSO-RS,160000,5700.473670691919,2343.2147284965754
22,F22,PSO-RS,165000,5474.8505307400965,2304.5662811666857
22,F22,PSO-RS,170000,5350.438528420254,2320.718361135076
22,F22,PSO-RS,175000,5159.257764708315,2185.6042389300696
22,F22,PSO-RS,180000,4950.679150073063,2085.933691405038
22,F22,PSO-RS,185000,4685.602702200762,2123.8144418574593
22,F22,PSO-RS,190000,4438.6898627748205,2054.136685113028
22,F22,PSO-RS,195000,4224.3629544047435,1986.349984052455
22,F22,PSO-RS,200000,3759.0003139292407,1934.5222284970937
22,F22,PSO-RS,205000,3399.3163107432297,1928.83755772489
22,F22,PSO-RS,210000,2949.624845294639,2000.5706375720174
22,F22,PSO-RS,215000,2674.6408893283674,1954.2426647550465
22,F22,PSO-RS,220000,1999.5791918864356,1672.2759019590353
22,F22,PSO-RS,225000,1647.6127177178034,1658.5684701970492
22,F22,PSO-RS,230000,1468.4883860831271,1671.0671758125177
22,F22,PSO-RS,235000,1215.4419800715998,1585.0476702478425
22,F22,PSO-RS,240000,1032.7935049873956,1326.74849649362
22,F22,PSO-RS,245000,853.3096792711668,1196.7966741019527
22,F22,PSO-RS,250000,647.5637067110854,920.7616920060684
22,F22,PSO-RS,255000,493.54860600522926,685.084478101605
22,F22,PSO-RS,260000,459.6973085071408,683.8488313080478
22,F22,PSO-RS,265000,379.54625645685894,363.0736108191457
22,F22,PSO-RS,270000,326.23658415315356,253.04091951543975
22,F22,PSO-RS,275000,317.4811138727222,253.6598360169153
22,F22,PSO-RS,280000,314.2132907611161,254.38593366469777
22,F22,PSO-RS,285000,312.2746935679125,254.79327055582255
22,F22,PSO-RS,290000,311.09659803482066,255.1290345967272
22,F22,PSO-RS,295000,310.16454236355213,255.0127036973391
22,F22,PSO-RS,300000,313.3424268694793,258.55909908775254
23,F23,ARPSO-EIS,5000,7672.786964189063,1679.142479742487
23,F23,ARPSO-EIS,10000,6950.834293072215,1325.650781446377
23,F23,ARPSO-EIS,15000,6411.992375916384,1309.902627129435
23,F23,ARPSO-EIS,20000,6000.874475301918,1307.3409090221157
23,F23,ARPSO-EIS,25000,5576.7694715154,1337.0199881056708
23,F23,ARPSO-EIS,30000,5167.4774433579305,1447.3740766890053
23,F23,ARPSO-EIS,35000,4866.992640886385,1399.0814260721104
23,F23,ARPSO-EIS,40000,4541.845050214222,1349.6493181997662
23,F23,ARPSO-EIS,45000,4203.431927779147,1260.286985386647
23,F23,ARPSO-EIS,50000,3930.2492223504773,1170.369801585961
23,F23,ARPSO-EIS,55000,3680.980065129598,1163.8582384959946
23,F23,ARPSO-EIS,60000,3393.227135668842,1126.199246855311
23,F23,ARPSO-EIS,65000,3204.8926422269114,1034.2548875711034
23,F23,ARPSO-EIS,70000,3064.3360724966706,1038.195612335095
23,F23,ARPSO-EIS,75000,2870.432974184553,1080.83481742839
23,F23,ARPSO-EIS,80000,2628.3937474956097,996.0714021885634
23,F23,ARPSO-EIS,85000,2408.3083037779043,914.9221559739669
23,F23,ARPSO-EIS,90000,2204.831153883781,864.9892530391729
23,F23,ARPSO-EIS,95000,2039.9617284617966,827.6490815764553
23,F23,ARPSO-EIS,100000,1858.2428960419036,757.1046021234465
23,F23,ARPSO-EIS,105000,1640.511153379855,721.7994020802983
23,F23,ARPSO-EIS,110000,1431.064144632036,666.3986041464873
23,F23,ARPSO-EIS,115000,1195.7841172472733,490.6080641451628
23,F23,ARPSO-EIS,120000,1041.79139408267,405.8174038129428
23,F23,ARPSO-EIS,125000,926.1014058347205,381.04297603677844
23,F23,ARPSO-EIS,130000,827.2631284469268,363.32928482630996
23,F23,ARPSO-EIS,135000,737.3015280170837,371.7824703574238
23,F23,ARPSO-EIS,140000,610.1022317276844,200.17169293783678
23,F23,ARPSO-EIS,145000,532.8818974551288,177.67248270894768
23,F23,ARPSO-EIS,150000,478.69213896822004,173.71149066309363
23,F23,ARPSO-EIS,155000,434.3020442697307,177.07090748937264
23,F23,ARPSO-EIS,160000,400.23738313048966,175.2468662227907
23,F23,ARPSO-EIS,165000,379.897946906893,183.86789151910577
23,F23,ARPSO-EIS,170000,363.3720526798102,188.45163834258798
23,F23,ARPSO-EIS,175000,350.5111685407694,186.4420645683821
23,F23,ARPSO-EIS,180000,342.9136565747394,188.9942260376502
23,F23,ARPSO-EIS,185000,336.72515099573855,189.00037347526757
23,F23,ARPSO-EIS,190000,332.0574856388464,189.72913856968606
23,F23,ARPSO-EIS,195000,329.6460756533324,190.2980447799177
23,F23,ARPSO-EIS,200000,327.37073552833516,191.0459388854392
23,F23,ARPSO-EIS,205000,325.233779173351,190.67011108990368
23,F23,ARPSO-EIS,210000,323.10571562441,189.99858647723866
23,F23,ARPSO-EIS,215000,321.1039521878534,188.38947570984772
23,F23,ARPSO-EIS,220000,318.5106099839155,185.8909612114512
23,F23,ARPSO-EIS,225000,315.5414590664051,182.37064030173968
23,F23,ARPSO-EIS,230000,312.5654536349831,179.07664181941374
23,F23,ARPSO-EIS,235000,311.0161740770965,177.72083176570106
23,F23,ARPSO-EIS,240000,309.53160793415213,176.5187467539048
23,F23,ARPSO-EIS,245000,308.2555878901857,175.44566930670737
23,F23,ARPSO-EIS,250000,306.7149728047411,173.73491209912245
23,F23,ARPSO-EIS,255000,305.118905263968,171.05667274943258
23,F23,ARPSO-EIS,260000,303.40839891039855,168.11111163895185
23,F23,ARPSO-EIS,265000,297.39391847064667,156.51396584970468
23,F23,ARPSO-EIS,270000,295.11872532118264,152.6253141399781
23,F23,ARPSO-EIS,275000,293.6157473531835,150.10482938993405
23,F23,ARPSO-EIS,280000,292.66308754909636,148.49677798683928
23,F23,ARPSO-EIS,285000,292.2950302353678,147.96834940620843
23,F23,ARPSO-EIS,290000,292.18776549676295,147.78739189129436
23,F23,ARPSO-EIS,295000,292.16759774991164,147.76296622408125
23,F23,ARPSO-EIS,300000,277.38832418289525,136.78769762225076
23,F23,ARPSO-Fixed,5000,7661.9449662398265,1807.0840672771235
23,F23,ARPSO-Fixed,10000,7002.991421512475,1468.78731208714
23,F23,ARPSO-Fixed,15000,6438.114882411705,1066.6846658273666
23,F23,ARPSO-Fixed,20000,6066.723955069491,1139.1401005868838
23,F23,ARPSO-Fixed,25000,5767.887194727259,1039.731425559957
23,F23,ARPSO-Fixed,30000,5544.328917401743,1056.9799277239406
23,F23,ARPSO-Fixed,35000,5317.876809608904,1084.8611498731996
23,F23,ARPSO-Fixed,40000,4977.923212629053,1023.0079900269149
23,F23,ARPSO-Fixed,45000,4733.386158649536,974.7605193301797
23,F23,ARPSO-Fixed,50000,4405.626870350857,865.9741829625806
23,F23,ARPSO-Fixed,55000,4133.236334654098,917.3267020301832
23,F23,ARPSO-Fixed,60000,3911.1789599448134,871.1314277022693
23,F23,ARPSO-Fixed,65000,3697.0240210670895,853.2416424150315
23,F23,ARPSO-Fixed,70000,3474.4642804705213,856.1792140575103
23,F23,ARPSO-Fixed,75000,3237.4171144992974,897.167214323166
23,F23,ARPSO-Fixed,80000,3028.071491844732,821.2600527255524
23,F23,ARPSO-Fixed,85000,2769.683925512775,777.2975577730246
23,F23,ARPSO-Fixed,90000,2526.4211753628024,713.3230496312074
23,F23,ARPSO-Fixed,95000,2211.3448414522672,673.0015540864734
23,F23,ARPSO-Fixed,100000,1965.893313176578,614.3216586563018
23,F23,ARPSO-Fixed,105000,1747.3181906537113,637.0182654884742
23,F23,ARPSO-Fixed,110000,1559.785477930592,608.2113815202157
23,F23,ARPSO-Fixed,115000,1318.088785439828,605.9515840127053
23,F23,ARPSO-Fixed,120000,1128.2396725063918,524.7388279270807
23,F23,ARPSO-Fixed,125000,934.7530633184834,360.60520833515295
23,F23,ARPSO-Fixed,130000,780.3486582014887,250.9993971921625
23,F23,ARPSO-Fixed,135000,649.4196965542079,188.56447254702692
23,F23,ARPSO-Fixed,140000,557.7851659729569,141.2961711442861
23,F23,ARPSO-Fixed,145000,481.1455844002824,121.26043560251266
23,F23,ARPSO-Fixed,150000,425.168176375267,111.9061020089627
23,F23,ARPSO-Fixed,155000,372.583565513322,108.09840485342713
23,F23,ARPSO-Fixed,160000,338.25535705699434,104.58106452695269
23,F23,ARPSO-Fixed,165000,308.32484340823794,101.50147752973368
23,F23,ARPSO-Fixed,170000,286.2590957918815,102.01028556227642
23,F23,ARPSO-Fixed,175000,271.1335162458928,102.7245075004431
23,F23,ARPSO-Fixed,180000,260.6603308114972,103.8548411216344
23,F23,ARPSO-Fixed,185000,251.48511127505952,102.55106281729485
23,F23,ARPSO-Fixed,190000,244.46782472819845,99.42157009335774
23,F23,ARPSO-Fixed,195000,240.68079371220483,98.77107143563096
23,F23,ARPSO-Fixed,200000,236.27839892885666,93.42694216608368
23,F23,ARPSO-Fixed,205000,233.46288931352169,91.98915913923867
23,F23,ARPSO-Fixed,210000,230.14919693688122,85.78922006524506
23,F23,ARPSO-Fixed,215000,227.46134614130386,80.38231407724032
23,F23,ARPSO-Fixed,220000,226.38853577306867,78.54393063764338
23,F23,ARPSO-Fixed,225000,225.07470318124095,75.40624066184898
23,F23,ARPSO-Fixed,230000,224.00871159119063,72.67232386771845
23,F23,ARPSO-Fixed,235000,223.2115197055114,70.47135339983976
23,F23,ARPSO-Fixed,240000,222.88548546618375,69.6588096400082
23,F23,ARPSO-Fixed,245000,222.74833121356053,69.33232163237041
23,F23,ARPSO-Fixed,250000,222.68480933037148,69.20490605682811
23,F23,ARPSO-Fixed,255000,222.6549402104241,69.14953387630774
23,F23,ARPSO-Fixed,260000,222.64533507297975,69.13585366357846
23,F23,ARPSO-Fixed,265000,222.63598815579815,69.11519800043936
23,F23,ARPSO-Fixed,270000,222.6342698060122,69.11364924609747
23,F23,ARPSO-Fixed,275000,222.63329723508062,69.11295629374153
23,F23,ARPSO-Fixed,280000,222.6327014854156,69.1128142575099
23,F23,ARPSO-Fixed,285000,222.6324800963202,69.11278288509395
23,F23,ARPSO-Fixed,290000,222.63233861970306,69.11279533569315
23,F23,ARPSO-Fixed,295000,222.6322831402585,69.11280051841237
23,F23,ARPSO-Fixed,300000,225.14694512930018,72.54002638147891
23,F23,ARPSO-Global,5000,7206.358638652836,1238.8043239070835
23,F23,ARPSO-Global,10000,6983.148120765951,1329.3674470158346
23,F23,ARPSO-Global,15000,6712.394064569624,1405.980804045693
23,F23,ARPSO-Global,20000,6486.810793180245,1299.9933853113719
23,F23,ARPSO-Global,25000,6252.160456237681,1282.9187380248393
23,F23,ARPSO-Global,30000,6086.095182608208,1240.35147909252
23,F23,ARPSO-Global,35000,5920.973009831091,1304.3715835776704
23,F23,ARPSO-Global,40000,5756.511683416925,1344.0856027221018
23,F23,ARPSO-Global,45000,5623.905567141722,1403.8759885292739
23,F23,ARPSO-Global,50000,5496.564212199426,1472.076999553417
23,F23,ARPSO-Global,55000,5380.9613984984635,1529.0476331438208
23,F23,ARPSO-Global,60000,5246.601466482511,1569.407295270227
23,F23,ARPSO-Global,65000,5021.147264045575,1528.9100158504775
23,F23,ARPSO-Global,70000,4877.978654449295,1542.6274874229043
23,F23,ARPSO-Global,75000,4734.739730889069,1531.1387676808843
23,F23,ARPSO-Global,80000,4587.788669722012,1485.1514533299883
23,F23,ARPSO-Global,85000,4394.705376849213,1457.848284103458
23,F23,ARPSO-Global,90000,4236.184946062507,1449.6674957981897
23,F23,ARPSO-Global,95000,4073.449105240479,1402.7616828249725
23,F23,ARPSO-Global,100000,3890.605911383819,1369.3479018743649
23,F23,ARPSO-Global,105000,3760.837292489727,1368.7805937479632
23,F23,ARPSO-Global,110000,3598.6651196475855,1339.075548474142
23,F23,ARPSO-Global,115000,3426.402085716538,1318.8420830620212
23,F23,ARPSO-Global,120000,3217.9530848191853,1260.7260978701684
23,F23,ARPSO-Global,125000,3038.9599156522904,1203.728111988369
23,F23,ARPSO-Global,130000,2823.3500902272735,1179.1906548369898
23,F23,ARPSO-Global,135000,2633.6204515251375,1225.7158997507947
23,F23,ARPSO-Global,140000,2457.6293804718493,1147.6504514676142
23,F23,ARPSO-Global,145000,2354.967700472554,1147.7717238285804
23,F23,ARPSO-Global,150000,2306.593062093287,1183.4460426681137
23,F23,ARPSO-Global,155000,2259.2917244437517,1179.934818395571
23,F23,ARPSO-Global,160000,2100.95371877619,1109.6476379916687
23,F23,ARPSO-Global,165000,1929.1528736584758,1149.4351937430451
23,F23,ARPSO-Global,170000,1881.6018287893157,1190.4528450102475
23,F23,ARPSO-Global,175000,1863.3960303656231,1210.440115633173
23,F23,ARPSO-Global,180000,1768.9460597644445,1218.224512301442
23,F23,ARPSO-Global,185000,1746.085561194227,1227.6016260140555
23,F23,ARPSO-Global,190000,1677.4470155671436,1241.8434695620947
23,F23,ARPSO-Global,195000,1584.7104310634563,1230.10424857661
23,F23,ARPSO-Global,200000,1498.1028054711946,1246.7905963929488
23,F23,ARPSO-Global,205000,1441.2994057594562,1209.3572052129414
23,F23,ARPSO-Global,210000,1358.5631404875603,1166.7957470971508
23,F23,ARPSO-Global,215000,1250.3134155356743,1131.344397026259
23,F23,ARPSO-Global,220000,1181.3998015635773,1116.8602961245642
23,F23,ARPSO-Global,225000,1102.8202551434829,1070.5045811410905
23,F23,ARPSO-Global,230000,876.4871893178102,967.8513582214379
23,F23,ARPSO-Global,235000,777.49448109125,922.47434662594
23,F23,ARPSO-Global,240000,685.7079250700567,873.815559603688
23,F23,ARPSO-Global,245000,603.6538513359691,808.9504942453566
23,F23,ARPSO-Global,250000,549.2957201829437,738.7877749350205
23,F23,ARPSO-Global,255000,461.0136580609503,629.2821271576798
23,F23,ARPSO-Global,260000,441.8093437352055,629.6213275469896
23,F23,ARPSO-Global,265000,376.52510169923505,500.0925705039928
23,F23,ARPSO-Global,270000,362.8177976169627,497.236424573924
23,F23,ARPSO-Global,275000,238.62368352205564,104.28454753977077
23,F23,ARPSO-Global,280000,227.84209461345216,94.2026970412346
23,F23,ARPSO-Global,285000,226.34040163091422,94.70283807556059
23,F23,ARPSO-Global,290000,226.15200827952978,94.8024706442976
23,F23,ARPSO-Global,295000,226.12849081084462,94.8138920630641
23,F23,ARPSO-Global,300000,229.0235647953284,99.70238025287964
23,F23,ARPSO-Local,5000,7582.5098148057705,1303.3325867583276
23,F23,ARPSO-Local,10000,6912.66059164029,1039.4117111145363
23,F23,ARPSO-Local,15000,6399.387570655847,931.3072946426017
23,F23,ARPSO-Local,20000,5892.221117844057,879.4997573632768
23,F23,ARPSO-Local,25000,5543.483859528927,956.1653449998507
23,F23,ARPSO-Local,30000,5306.360093715925,908.0640946923484
23,F23,ARPSO-Local,35000,5040.153703369022,847.9917848684298
23,F23,ARPSO-Local,40000,4758.562989047218,896.188931230325
23,F23,ARPSO-Local,45000,4551.148929781536,901.4784562314334
23,F23,ARPSO-Local,50000,4304.3302625835,851.6058383130335
23,F23,ARPSO-Local,55000,4025.5654071443614,866.5379831496175
23,F23,ARPSO-Local,60000,3807.62991370728,886.7209951373537
23,F23,ARPSO-Local,65000,3597.0671100014,839.6571469376831
23,F23,ARPSO-Local,70000,3308.255403931107,887.4337231879359
23,F23,ARPSO-Local,75000,3089.742723891472,890.1061818232845
23,F23,ARPSO-Local,80000,2935.3762807848593,861.3666853896575
23,F23,ARPSO-Local,85000,2667.001891527648,786.5342232580842
23,F23,ARPSO-Local,90000,2398.2292056206093,670.3040463020277
23,F23,ARPSO-Local,95000,2142.970149766059,601.6426618745008
23,F23,ARPSO-Local,100000,1915.6314599659643,596.1908390822462
23,F23,ARPSO-Local,105000,1654.4169336217506,586.1901081369404
23,F23,ARPSO-Local,110000,1492.7187992603308,588.9897857697487
23,F23,ARPSO-Local,115000,1344.6962884409616,619.1902233158052
23,F23,ARPSO-Local,120000,1185.7965930295372,593.1151751906266
23,F23,ARPSO-Local,125000,940.3672421037335,321.64918467087494
23,F23,ARPSO-Local,130000,779.7058618816958,206.8640937445206
23,F23,ARPSO-Local,135000,628.6981182842684,134.8442536725649
23,F23,ARPSO-Local,140000,515.5950505959712,97.77883740940193
23,F23,ARPSO-Local,145000,425.78104200508164,84.04060779174341
23,F23,ARPSO-Local,150000,363.55458599643845,82.63597998864515
23,F23,ARPSO-Local,155000,320.10405583398614,86.7101082898507
23,F23,ARPSO-Local,160000,289.8353941752744,93.64340882079537
23,F23,ARPSO-Local,165000,264.0698944224256,87.69634752703593
23,F23,ARPSO-Local,170000,249.88464524257043,89.15770473699833
23,F23,ARPSO-Local,175000,240.86538583196045,88.70184841052273
23,F23,ARPSO-Local,180000,233.14921958361018,80.60220709370341
23,F23,ARPSO-Local,185000,227.95707266942148,75.03944878791386
23,F23,ARPSO-Local,190000,225.3305569797996,72.41608187357633
23,F23,ARPSO-Local,195000,223.57749503853788,69.70241555488985
23,F23,ARPSO-Local,200000,222.97886331563265,69.29849157564081
23,F23,ARPSO-Local,205000,222.75070660835834,69.27154726639881
23,F23,ARPSO-Local,210000,222.6418114392879,69.20628726431455
23,F23,ARPSO-Local,215000,222.5942549239796,69.16366076975658
23,F23,ARPSO-Local,220000,222.573495842776,69.14249804520128
23,F23,ARPSO-Local,225000,222.56794210811307,69.14129406465959
23,F23,ARPSO-Local,230000,222.56639904152505,69.14139921121168
23,F23,ARPSO-Local,235000,222.56584159779578,69.1415254099808
23,F23,ARPSO-Local,240000,222.56564366196108,69.14157469280171
23,F23,ARPSO-Local,245000,222.56558065382342,69.14159401910446
23,F23,ARPSO-Local,250000,222.56556607346343,69.14159869177381
23,F23,ARPSO-Local,255000,222.56556165680976,69.14160014090663
23,F23,ARPSO-Local,260000,222.56556051826416,69.14160050807244
23,F23,ARPSO-Local,265000,222.56556019694992,69.14160061558083
23,F23,ARPSO-Local,270000,222.56556011779497,69.14160064220141
23,F23,ARPSO-Local,275000,222.56556009986613,69.14160064823659
23,F23,ARPSO-Local,280000,222.5655600955428,69.1416006496943
23,F23,ARPSO-Local,285000,222.56556009476813,69.14160064995575
23,F23,ARPSO-Local,290000,222.56556009461863,69.14160065000624
23,F23,ARPSO-Local,295000,222.56556009459183,69.14160065001528
23,F23,ARPSO-Local,300000,229.43333925380898,78.04049321081885
23,F23,ARPSO-SRR,5000,7648.9359866747145,1423.0321863983945
23,F23,ARPSO-SRR,10000,6985.035554778225,1141.8204443640213
23,F23,ARPSO-SRR,15000,6546.624471496093,1174.6115438152924
23,F23,ARPSO-SRR,20000,6208.111799536789,1140.1752687911496
23,F23,ARPSO-SRR,25000,5997.196990435976,1158.4170424828483
23,F23,ARPSO-SRR,30000,5645.980796565104,1096.7627477817746
23,F23,ARPSO-SRR,35000,5424.562215780951,1068.1283275927613
23,F23,ARPSO-SRR,40000,5183.859605497255,1093.1431492674706
23,F23,ARPSO-SRR,45000,4873.94731015943,987.835892105467
23,F23,ARPSO-SRR,50000,4610.389843047964,933.6741230186148
23,F23,ARPSO-SRR,55000,4369.967574260444,895.9032020370316
23,F23,ARPSO-SRR,60000,4088.204655195837,933.0749748221945
23,F23,ARPSO-SRR,65000,3871.4247464875302,933.5524998910065
23,F23,ARPSO-SRR,70000,3650.245236432895,953.847054493652
23,F23,ARPSO-SRR,75000,3475.7349193200603,961.7226503702847
23,F23,ARPSO-SRR,80000,3292.329912509323,977.4727762936765
23,F23,ARPSO-SRR,85000,3050.848150147913,928.7724546693953
23,F23,ARPSO-SRR,90000,2847.2286502573356,831.0417212932496
23,F23,ARPSO-SRR,95000,2577.1313971388813,775.6289464929841
23,F23,ARPSO-SRR,100000,2291.601715542552,712.5990846219701
23,F23,ARPSO-SRR,105000,1961.890525229261,638.6077638970315
23,F23,ARPSO-SRR,110000,1761.1408677468053,670.6734746834398
23,F23,ARPSO-SRR,115000,1512.664670115063,664.1578857268971
23,F23,ARPSO-SRR,120000,1328.2482872495798,678.6252211313763
23,F23,ARPSO-SRR,125000,1160.4590629598003,674.5267763738935
23,F23,ARPSO-SRR,130000,976.6851513467358,603.6206380538994
23,F23,ARPSO-SRR,135000,844.1040073273892,583.8403072984606
23,F23,ARPSO-SRR,140000,630.1717196721627,277.23685993295794
23,F23,ARPSO-SRR,145000,511.3707329189636,190.47897157150143
23,F23,ARPSO-SRR,150000,431.0927233901305,162.75764974541863
23,F23,ARPSO-SRR,155000,368.9058904157698,127.2339043189264
23,F23,ARPSO-SRR,160000,322.6644879523706,110.55065892177367
23,F23,ARPSO-SRR,165000,286.50513637231654,105.01573114333597
23,F23,ARPSO-SRR,170000,267.4127972037564,103.96246407313645
23,F23,ARPSO-SRR,175000,248.5112413202954,100.22952609814739
23,F23,ARPSO-SRR,180000,238.8660307442261,100.22916341459158
23,F23,ARPSO-SRR,185000,232.66358665734666,102.16941961234848
23,F23,ARPSO-SRR,190000,227.11147363211475,100.5236365899654
23,F23,ARPSO-SRR,195000,221.99681927789027,93.03115516706315
23,F23,ARPSO-SRR,200000,219.48230324364243,91.14262119414514
23,F23,ARPSO-SRR,205000,216.6961451996153,86.30913555112231
23,F23,ARPSO-SRR,210000,214.2272794179977,80.71340802419535
23,F23,ARPSO-SRR,215000,213.72783094757293,80.57521708262551
23,F23,ARPSO-SRR,220000,212.1235845642581,75.85470738797918
23,F23,ARPSO-SRR,225000,211.69985747716484,75.12335689805217
23,F23,ARPSO-SRR,230000,210.87807659740474,72.63465866440986
23,F23,ARPSO-SRR,235000,210.52416686019345,71.54633501962338
23,F23,ARPSO-SRR,240000,210.40207362682187,71.26064344441444
23,F23,ARPSO-SRR,245000,210.3740770528529,71.23800945450203
23,F23,ARPSO-SRR,250000,210.3326854097426,71.14770928827981
23,F23,ARPSO-SRR,255000,210.31161651961713,71.09835109203837
23,F23,ARPSO-SRR,260000,210.30111729956823,71.08656010254693
23,F23,ARPSO-SRR,265000,210.29634795792632,71.08187759888158
23,F23,ARPSO-SRR,270000,210.29391316659058,71.08144890849111
23,F23,ARPSO-SRR,275000,210.29203076555396,71.08151538827855
23,F23,ARPSO-SRR,280000,210.29120031419225,71.08140201833542
23,F23,ARPSO-SRR,285000,210.29078667703774,71.08112028181813
23,F23,ARPSO-SRR,290000,210.2904982163364,71.08110595462011
23,F23,ARPSO-SRR,295000,210.2903554345104,71.08110202577242
23,F23,ARPSO-SRR,300000,216.3483037460943,74.44744516286725
23,F23,PSO-RS,5000,7562.01439466871,1420.0257159103094
23,F23,PSO-RS,10000,7131.810113566706,1461.4966246931297
23,F23,PSO-RS,15000,6722.717318903945,1560.6413535540416
23,F23,PSO-RS,20000,6492.57723120733,1576.712338086572
23,F23,PSO-RS,25000,6273.528401071036,1512.9633850888183
23,F23,PSO-RS,30000,6059.2165102599665,1614.0660495584355
23,F23,PSO-RS,35000,5911.4050667919255,1684.6960324760532
23,F23,PSO-RS,40000,5692.091017397405,1689.410441217756
23,F23,PSO-RS,45000,5497.41566404258,1808.4153789475138
23,F23,PSO-RS,50000,5327.2776581046755,1799.6653727699988
23,F23,PSO-RS,55000,5193.26635266557,1810.4562609315935
23,F23,PSO-RS,60000,5051.674746156809,1835.0049052069928
23,F23,PSO-RS,65000,4952.60805716006,1871.3984841844872
23,F23,PSO-RS,70000,4801.384833106359,1869.5160541726264
23,F23,PSO-RS,75000,4703.529552638774,1844.972193117797
23,F23,PSO-RS,80000,4563.524525727316,1816.8741024426233
23,F23,PSO-RS,85000,4262.707347260668,1653.5380292019815
23,F23,PSO-RS,90000,3998.069862311733,1572.524511591602
23,F23,PSO-RS,95000,3843.811738391155,1529.4951616661606
23,F23,PSO-RS,100000,3670.4588788800315,1552.2474106101506
23,F23,PSO-RS,105000,3538.5105986755166,1524.9444689001443
23,F23,PSO-RS,110000,3361.4056952181186,1478.7804577658903
23,F23,PSO-RS,115000,3236.107212974598,1394.7102325085468
23,F23,PSO-RS,120000,3129.081685814274,1364.1026326265278
23,F23,PSO-RS,125000,2998.638004992784,1310.2070910862335
23,F23,PSO-RS,130000,2902.513224306276,1262.5313030582915
23,F23,PSO-RS,135000,2842.0300117153447,1239.3959275690447
23,F23,PSO-RS,140000,2654.5718219393393,1170.5180813926345
23,F23,PSO-RS,145000,2486.11655593056,1104.9525292052829
23,F23,PSO-RS,150000,2265.902110922326,976.7537813853155
23,F23,PSO-RS,155000,2153.5417464061325,993.1230549383953
23,F23,PSO-RS,160000,1911.273123410083,1073.5743453846874
23,F23,PSO-RS,165000,1732.0483493245613,1098.2515341899305
23,F23,PSO-RS,170000,1562.7533331915913,1091.489077478893
23,F23,PSO-RS,175000,1404.0214519162669,1096.1281803329548
23,F23,PSO-RS,180000,1266.7768959675502,1017.4376540680503
23,F23,PSO-RS,185000,1133.9728563592691,1000.3501440556114
23,F23,PSO-RS,190000,1042.0101400645942,1016.5585965105373
23,F23,PSO-RS,195000,979.7229020236907,997.8052777772833
23,F23,PSO-RS,200000,955.8579375191396,1001.2228329415174
23,F23,PSO-RS,205000,914.0872842311358,965.2602321003402
23,F23,PSO-RS,210000,834.638285487013,921.5636506276721
23,F23,PSO-RS,215000,764.3785360870909,823.4151322024056
23,F23,PSO-RS,220000,679.5504232480824,755.375892626972
23,F23,PSO-RS,225000,593.342675159994,673.4493230161542
23,F23,PSO-RS,230000,506.20312509292813,569.8529854993967
23,F23,PSO-RS,235000,485.5499097549347,569.2236358524603
23,F23,PSO-RS,240000,347.1450582821144,211.20237067245466
23,F23,PSO-RS,245000,318.03982012627,186.09900226977607
23,F23,PSO-RS,250000,306.60771887718903,182.6354337796633
