source_file,Algorithm,Function,CurveBin,__rows,MeanBest__min,MeanBest__max
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F18,36,212,158684.68418972258,218549.6727371715
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F18,37,256,136373.0872356884,158670.77723891352
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F18,38,311,114248.27003318192,136373.08644336238
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F18,39,376,90838.9603878634,113942.79793302236
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F18,40,456,72785.58895521579,90838.95692862348
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F18,41,552,51801.87628431033,72785.58895521579
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F18,42,669,45475.85063960448,51790.4608731613
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F18,43,810,39146.377255415246,45475.85063960448
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F18,44,982,25428.122797209493,39146.06633148462
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F18,45,377,23925.691807131538,25428.122797209493
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,3,1,1360820451236435.2,1360820451236435.2
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,5,1,219636037694218.0,219636037694218.0
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,7,1,26968174807557.727,26968174807557.727
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,8,1,10153591819944.57,10153591819944.57
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,9,1,3202918091184.771,3202918091184.771
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,10,2,1078616929240.484,1541218657525.741
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,11,1,615694158974.0219,615694158974.0219
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,12,3,198503329127.45895,346624519748.10114
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,13,2,48590714358.50917,91177658905.78052
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,14,3,36242657892.41357,44665362853.648735
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,15,4,15964342425.070286,33710707379.82144
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,16,5,6569452917.587426,14055660195.895117
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,17,5,2000349701.4733224,6026710954.598342
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,18,7,544903811.3307655,1925749663.37956
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,19,8,128738231.65681098,498392431.4021793
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,20,10,28182070.947338123,98158522.45645572
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,21,12,12180503.440819558,27472784.8949614
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,22,14,4076521.987568783,10512940.24758799
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,23,17,1754952.423543927,4040127.159801504
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,24,22,1004912.7803062956,1697375.8161495656
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,25,25,655043.7110636961,990894.165902122
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,26,31,402297.0456419992,642810.9169562807
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,27,38,312226.755656611,401466.59579274856
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,28,46,267115.3833781562,312175.1586654493
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,29,55,222430.5185168704,266026.9263233741
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,30,67,176434.6651045263,221566.5484477857
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,31,81,122166.67476374457,176257.07023454746
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,32,98,89816.95799341281,120058.48611469429
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,33,119,60609.20744731083,89760.68175780629
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,34,144,46597.73987423566,60579.02046033509
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,35,174,35633.73731735447,46597.73817922232
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,36,212,31252.68699070864,35588.24434519957
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,37,256,24821.387113996487,31252.68699070864
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,38,311,21659.284405086863,24816.407792480237
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,39,376,17929.740855950884,21659.284405086863
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,40,456,16180.722624618453,17923.59176139283
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,41,552,13261.226352964402,16180.722624618453
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,42,669,11451.166570991218,13261.226352964402
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,43,810,10505.627362551084,11451.166570991218
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,44,982,9884.44949264089,10505.627362551084
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F19,45,377,9746.42297247375,9884.44949264089
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,3,1,18533.469480840453,18533.469480840453
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,5,1,12507.37191117732,12507.37191117732
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,7,1,8722.873610088409,8722.873610088409
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,8,1,7105.058957024041,7105.058957024041
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,9,1,6063.7781432003485,6063.7781432003485
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,10,2,4725.043404787838,5287.884208212776
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,11,1,4290.556442642808,4290.556442642808
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,12,3,3448.0021619858485,3961.1576138360174
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,13,2,3109.0936089450397,3273.387337434546
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,14,3,2808.744230193869,2989.858372077817
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,15,4,2276.3839018431727,2607.9995919623693
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,16,5,1883.097607341724,2197.758537682841
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,17,5,1654.3489734182797,1823.25313820706
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,18,7,1320.8720445547283,1591.5829219689788
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,19,8,1042.3728457698771,1270.9837114296256
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,20,10,781.5996469304059,1001.1481267036714
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,21,12,590.0048135315449,752.5688824645124
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,22,14,477.22069561583993,576.7269636231716
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,23,17,389.6742954375031,468.32611158389153
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,24,22,304.88259933451815,387.15703075661696
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,25,25,254.92581148920848,302.4026180980899
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,26,31,217.65132053933468,254.7697352987101
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,27,38,193.0449058924009,217.6300654888888
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,28,46,165.49211588873143,193.04434624947777
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,29,55,151.07715039844996,164.9232323975444
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,30,67,132.3948124865945,151.07715039844996
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,31,81,118.14993519061032,132.3948124865945
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,32,98,107.8833347345077,117.92795602442489
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,33,119,99.80673499268916,107.8833347345077
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,34,144,91.2443275871142,99.80673499268916
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,35,174,81.75397499492782,91.23565496156928
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,36,212,73.8943414254977,81.06855840548886
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,37,256,67.7772791093753,73.8943414254977
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,38,311,59.75397368955798,67.7772791093753
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,39,376,54.88600003433567,59.74099620995934
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,40,456,49.58039825815728,54.88600003433567
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,41,552,46.305987418786806,49.58039825815728
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,42,669,41.50911076890861,46.305987418786806
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,43,810,36.784069875397,41.508325999815575
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,44,982,34.73275562272182,36.784069875397
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F20,45,377,33.72352809894047,34.73275562272182
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,3,1,71195.8294115162,71195.8294115162
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,5,1,51330.26266971006,51330.26266971006
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,7,1,40455.85740964649,40455.85740964649
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,8,1,35445.52286633509,35445.52286633509
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,9,1,30150.930164672925,30150.930164672925
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,10,2,24245.108127494528,27258.623857096823
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,11,1,21500.77948303761,21500.77948303761
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,12,3,15859.31086155459,19876.47796432093
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,13,2,13280.184566959577,14689.17997461032
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,14,3,9983.32018951268,12085.38422220267
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,15,4,6678.743825420562,8908.697987890075
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,16,5,4439.118574145114,6056.331699333978
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,17,5,2957.5476870175216,4013.6572345780464
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,18,7,1940.223951595029,2764.6382331302143
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,19,8,1404.999527388958,1835.103297868732
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,20,10,1103.6067859988827,1369.629813400194
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,21,12,926.5573040274452,1092.8839261159712
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,22,14,814.6147200335215,903.054458247849
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,23,17,748.1756040645477,804.8180029412523
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,24,22,693.5545265172469,743.0329397558158
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,25,25,667.632189033934,690.7133016416375
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,26,31,640.0794990695229,667.632189033934
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,27,38,617.8069529424054,636.9092211272524
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,28,46,601.4156871537127,617.1595893804479
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,29,55,586.3630558231863,601.4156871537127
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,30,67,574.4975160124702,586.3630558231863
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,31,81,553.931574887604,573.7946611936605
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,32,98,533.0146064314237,553.931574887604
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,33,119,517.3699418550393,533.0146064314237
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,34,144,509.0797443863219,517.3699418550393
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,35,174,496.7513972465061,509.0797443863219
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,36,212,483.2222968931925,496.7513972465061
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,37,256,468.4337228934826,483.0603535505373
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,38,311,452.9672486592893,468.4337228934826
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,39,376,443.2807917813992,452.9672486592893
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,40,456,432.4822818205383,443.2807917813992
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,41,552,418.4742674289585,432.4822818205383
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,42,669,406.909317429222,418.4742674289585
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,43,810,398.083166094284,406.909317429222
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,44,982,389.2459744073229,398.083166094284
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F21,45,377,385.3658189066717,389.2459744073229
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,3,1,4132.331591208799,4132.331591208799
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,5,1,3002.26407985936,3002.26407985936
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,7,1,2472.254365063511,2472.254365063511
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,8,1,1903.523064959095,1903.523064959095
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,9,1,1630.184209560397,1630.184209560397
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,10,2,1186.1879516324373,1427.3890679440683
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,11,1,1052.1790430225385,1052.1790430225385
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,12,3,776.2774654674832,922.531235963786
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,13,2,664.0873278623841,708.8718962013611
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,14,3,516.3572578321201,600.7475691534034
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,15,4,401.4734721592521,480.1764187039606
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,16,5,334.3742654577935,380.94866964584594
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,17,5,283.1218011240197,320.14610112726933
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,18,7,240.64944322397383,272.03020695372504
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,19,8,210.7177598844624,237.04907891053824
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,20,10,189.69544615117667,207.7766040247908
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,21,12,173.74628875970308,188.41981129220093
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,22,14,162.5199090310444,172.70775826867248
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,23,17,151.65845717312448,162.01587239276262
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,24,22,142.50017756181913,150.6448679518405
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,25,25,134.9035989062353,142.50017756181913
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,26,31,120.05875856808392,134.89988591483794
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,27,38,99.49823921576736,120.04987933623283
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,28,46,71.39724256910989,98.80478253474595
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,29,55,-58.74608392892892,71.3366296382437
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,30,67,-220.29779799042237,-58.97341316956989
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,31,81,-425.3846168899384,-221.1980986674957
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,32,98,-812.4452300437314,-428.8030042804329
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,33,119,-1339.309985843189,-812.4452300437314
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,34,144,-2310.856160740005,-1344.2378274790944
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,35,174,-3409.274260501485,-2328.042026777547
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,36,212,-4236.097574858726,-3409.274260501485
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,37,256,-5007.573670485604,-4236.097574858726
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,38,311,-5629.386312322959,-5010.370096864674
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,39,376,-6397.446168599207,-5633.816947500547
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,40,456,-7077.225656107619,-6397.446168599207
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,41,552,-7656.588154387159,-7088.547087688959
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,42,669,-8185.050815379318,-7656.588154387159
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,43,810,-8746.348418600834,-8185.050815379318
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,44,982,-9293.12336727811,-8746.348418600834
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F22,45,377,-9489.630920448097,-9304.927436143773
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,3,1,83131.23782962134,83131.23782962134
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,5,1,66599.4907916052,66599.4907916052
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,7,1,56219.50412587405,56219.50412587405
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,8,1,50552.49092438305,50552.49092438305
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,9,1,47051.74822335749,47051.74822335749
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,10,2,41070.540233002444,43427.16254691903
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,11,1,38984.25354818899,38984.25354818899
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,12,3,33041.68870526232,37334.61321490728
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,13,2,29662.307287259428,31360.022140935263
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,14,3,24900.30948127376,27867.74270992196
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,15,4,19546.773400069986,23229.850819929496
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,16,5,14211.16170163268,18554.027882885628
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,17,5,10264.597427856294,13130.763962421512
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,18,7,6966.082305362689,9655.36296912583
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,19,8,5061.185151012108,6616.547634569638
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,20,10,3634.75919562432,4866.085206591787
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,21,12,2864.7615237360533,3549.4065950138365
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,22,14,2418.1239366912328,2811.450772603176
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,23,17,2203.928748728116,2394.253084474675
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,24,22,2065.987046768749,2203.928748728116
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,25,25,1953.4859954342976,2065.987046768749
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,26,31,1879.261598812065,1949.4709657273715
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,27,38,1794.8671907957091,1879.0310522058255
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,28,46,1691.282474131268,1794.1384421919315
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,29,55,1628.3681262706186,1685.414296366587
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,30,67,1548.5999837304998,1617.7878959752877
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,31,81,1495.913855416754,1548.046413204587
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,32,98,1453.163003920057,1495.913855416754
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,33,119,1392.8340900987764,1453.163003920057
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,34,144,1332.2967297284788,1392.8340900987764
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,35,174,1263.317689834707,1332.2967297284788
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,36,212,1204.951869736778,1263.317689834707
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,37,256,1151.7066608184143,1204.951869736778
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,38,311,1094.4279639089052,1151.3733951954416
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,39,376,1028.7586148889252,1094.2018457027357
results\cec\cec2017_mean_curves.csv,GA,CEC2017-F23,40,456,1001.628247183053,1028.3722044781646
