source_file,Algorithm,FunctionID,Function,CurveBin,__rows,FE__mean,MeanBestError__mean,MeanBestError__min,MeanBestError__max,StdBestError__mean,StdBestError__min,StdBestError__max
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,23,F23,65,8,282500.0,291.6037745448808,277.38832418289525,297.39391847064667,148.50591156378636,136.78769762225076,156.51396584970468
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,44,1,5000.0,804.7655535618877,804.7655535618877,804.7655535618877,176.9696625139738,176.9696625139738,176.9696625139738
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,48,1,10000.0,711.206056404049,711.206056404049,711.206056404049,137.21884081264017,137.21884081264017,137.21884081264017
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,50,1,15000.0,672.2611896868308,672.2611896868308,672.2611896868308,114.44236624774352,114.44236624774352,114.44236624774352
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,51,1,20000.0,633.6236364248732,633.6236364248732,633.6236364248732,96.43687911310307,96.43687911310307,96.43687911310307
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,52,1,25000.0,611.38463337344,611.38463337344,611.38463337344,91.11857760990458,91.11857760990458,91.11857760990458
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,53,1,30000.0,584.5997490542582,584.5997490542582,584.5997490542582,80.55020690960203,80.55020690960203,80.55020690960203
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,54,1,35000.0,570.211117383618,570.211117383618,570.211117383618,76.71811822792651,76.71811822792651,76.71811822792651
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,55,2,42500.0,545.699776248463,539.5304609826463,551.8690915142797,74.91448509857136,73.59620700077359,76.23276319636912
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,56,2,52500.0,520.5260634415765,515.8106716350429,525.2414552481101,68.65072742838298,67.39854610792297,69.90290874884299
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,57,2,62500.0,503.9544094906464,499.8784571600457,508.0303618212472,63.321560204243426,59.63559548244754,67.00752492603931
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,58,3,75000.0,488.365797744571,481.9344545412658,494.57038138704297,57.135138501325706,55.3562376908939,58.93958221473056
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,59,3,90000.0,472.1698700723745,468.1868320658762,476.2197590414746,49.28072498252488,47.36288821009832,51.58520334196247
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,60,5,110000.0,460.38162605192656,455.49347284016727,465.6079525339793,44.51402191823507,41.198312160424095,46.860918327770165
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,61,5,135000.0,452.42198147586413,450.5379431869871,454.3180473782549,39.90746886025632,39.3608998964961,40.677981377327285
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,62,6,162500.0,449.08071427953547,448.0049799930712,449.9731196477632,39.03904281570715,38.95074098129041,39.20814872446259
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,63,8,197500.0,444.03512304055937,442.2556772223383,447.87648793517707,31.954297813305217,30.56476818159076,39.224644028806345
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,64,9,240000.0,439.51717869242395,437.9302485798437,442.1281039710916,29.766515808891086,29.404907031607564,30.81817261382914
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,24,F24,65,8,282500.0,437.9864459664703,437.5756066630529,439.7466714685635,30.34630990620963,30.06322983564647,31.879261148345368
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,44,1,5000.0,908.9869351852396,908.9869351852396,908.9869351852396,50.35005885406349,50.35005885406349,50.35005885406349
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,48,1,10000.0,897.6779535944413,897.6779535944413,897.6779535944413,46.91259381537219,46.91259381537219,46.91259381537219
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,50,1,15000.0,879.9821471940745,879.9821471940745,879.9821471940745,19.67465092948086,19.67465092948086,19.67465092948086
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,51,1,20000.0,875.7584529808283,875.7584529808283,875.7584529808283,18.11942308391704,18.11942308391704,18.11942308391704
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,52,1,25000.0,874.0603756885663,874.0603756885663,874.0603756885663,17.71044899242706,17.71044899242706,17.71044899242706
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,53,1,30000.0,873.0104421606164,873.0104421606164,873.0104421606164,18.27344477381945,18.27344477381945,18.27344477381945
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,54,1,35000.0,872.1311846969098,872.1311846969098,872.1311846969098,18.40045425201961,18.40045425201961,18.40045425201961
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,55,2,42500.0,870.2853604712703,869.7370592387832,870.8336617037575,17.79842343368899,17.79366372328782,17.803183144090156
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,56,2,52500.0,868.6770788978552,868.4570473580745,868.8971104376357,17.933868580898142,17.79087649715591,18.07686066464037
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,57,2,62500.0,867.4212052819423,866.7973450577707,868.0450655061139,18.757018852421588,18.57768669187237,18.93635101297081
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,58,3,75000.0,865.5763613420364,865.3115063275311,865.8617815597138,19.200631538920145,19.01271082348662,19.32264303853607
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,59,3,90000.0,863.7658281449206,862.6255266458616,864.7015629043058,19.490990254864997,19.21123335542917,19.68658871555249
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,60,5,110000.0,861.8764490288637,861.2669621671647,862.5321780129168,19.674110685349127,19.264858443653303,19.976222690368232
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,61,5,135000.0,860.5483193032105,860.2306316252403,860.9189709281912,20.009590660690826,19.846820764682743,20.141715580217987
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,62,6,162500.0,857.6154323545853,855.8139940416064,859.7283202013947,20.904587627387706,20.05284771756752,21.40176297538225
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,63,8,197500.0,853.1225263242835,850.7936573898226,855.1611135032856,21.23831180309667,21.060449129343528,21.44367774834686
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,64,9,240000.0,848.7753326390462,846.4943806999695,850.5729591327706,21.078159510128273,20.54278300643223,21.457509224739628
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,25,F25,65,8,282500.0,843.8722094431749,842.1679180436238,845.625022084672,18.997144113450727,17.88872244170633,20.12815422981043
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,44,1,5000.0,600.316182992692,600.316182992692,600.316182992692,49.458160824410086,49.458160824410086,49.458160824410086
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,48,1,10000.0,583.2146665583847,583.2146665583847,583.2146665583847,42.581768686884125,42.581768686884125,42.581768686884125
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,50,1,15000.0,573.8402820636675,573.8402820636675,573.8402820636675,42.30061292504987,42.30061292504987,42.30061292504987
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,51,1,20000.0,567.8155136788555,567.8155136788555,567.8155136788555,40.24096176623174,40.24096176623174,40.24096176623174
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,52,1,25000.0,563.5375042481023,563.5375042481023,563.5375042481023,36.459044036219645,36.459044036219645,36.459044036219645
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,53,1,30000.0,561.7901649232733,561.7901649232733,561.7901649232733,35.67801029891786,35.67801029891786,35.67801029891786
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,54,1,35000.0,558.6275902088859,558.6275902088859,558.6275902088859,35.106417390313084,35.106417390313084,35.106417390313084
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,55,2,42500.0,555.9300522176848,555.0479264715143,556.8121779638551,34.92451710811027,34.860893149076865,34.98814106714368
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,56,2,52500.0,552.0040782106666,550.7350758637816,553.2730805575518,34.815629167425286,34.31411358261267,35.31714475223791
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,57,2,62500.0,546.379461869215,545.5026540804489,547.2562696579812,30.25256487348728,29.54024725099551,30.964882495979047
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,58,3,75000.0,542.7560809428875,541.6740385094331,543.8924996479595,27.374228415733622,27.103027100959064,27.549362866447822
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,59,3,90000.0,541.1603675680652,540.9705930512953,541.3471842068328,27.515452712567775,27.483270920036293,27.53572838180173
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,60,5,110000.0,539.2165600434585,538.3156206156103,540.3060426290432,27.315669750047608,27.14231358209197,27.472951947218327
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,61,5,135000.0,537.4773377680355,537.1556134012718,538.0646988245492,27.021703330784828,26.96936984170148,27.09125967990066
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,62,6,162500.0,536.9287756756293,536.698906754989,537.0908446730256,27.03364727480125,26.95559083923208,27.158227152216995
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,63,8,197500.0,535.0094469532592,534.1871843690108,535.5888135398302,26.695537692328067,26.55322057031368,26.84801722683826
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,64,9,240000.0,533.3422164028344,532.6753736566142,534.1754946067539,26.402651177187366,26.30975633475786,26.66600977951415
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,26,F26,65,8,282500.0,531.2881929883174,527.7457321146935,532.4768502775843,26.387525948313236,26.08826014427065,26.76475426639568
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,44,1,5000.0,688.0440925311462,688.0440925311462,688.0440925311462,107.38750041575916,107.38750041575916,107.38750041575916
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,48,1,10000.0,651.8370659475607,651.8370659475607,651.8370659475607,80.50591378871277,80.50591378871277,80.50591378871277
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,50,1,15000.0,616.8645104809381,616.8645104809381,616.8645104809381,51.96647659577222,51.96647659577222,51.96647659577222
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,51,1,20000.0,594.8276355038407,594.8276355038407,594.8276355038407,49.95741414301057,49.95741414301057,49.95741414301057
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,52,1,25000.0,581.3897175996457,581.3897175996457,581.3897175996457,43.17552548015243,43.17552548015243,43.17552548015243
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,53,1,30000.0,574.9152907651054,574.9152907651054,574.9152907651054,43.64727445332674,43.64727445332674,43.64727445332674
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,54,1,35000.0,566.070186891137,566.070186891137,566.070186891137,39.93906534351106,39.93906534351106,39.93906534351106
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,55,2,42500.0,556.7591401557647,554.1776992436812,559.3405810678483,40.75290008138367,40.47581408756632,41.02998607520102
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,56,2,52500.0,541.9393628247793,538.095060327333,545.7836653222256,52.60643378591667,49.87193517176842,55.34093240006492
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,57,2,62500.0,527.5897795539845,525.2905090065071,529.8890501014619,57.65683223502775,56.59153680277335,58.72212766728215
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,58,3,75000.0,516.1455454285582,510.9556266669816,520.8081135209796,61.5664655352439,60.716911111618415,62.688995311047705
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,59,3,90000.0,504.3142990960544,501.6319001185539,507.3561448006758,63.35813533525817,63.250408905667626,63.48050536709648
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,60,5,110000.0,493.82323316578584,486.5936587805954,498.46599779724033,71.22873277844684,66.43912626468475,78.18112768954013
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,61,5,135000.0,473.50389465160896,462.1014171168792,482.97046622881305,96.52837873232701,80.56507343656362,117.62546178269837
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,62,6,162500.0,451.28217906139434,440.9733272844912,457.3918061969128,134.20932608540298,127.48751693747832,141.64799315550346
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,63,8,197500.0,385.5789354013214,338.5387479450963,427.5003387418553,186.82033662569785,155.53018761916846,206.0505233757038
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,64,9,240000.0,269.53964052524407,208.75401607775203,323.1311169142158,217.95375330630085,213.35845449966155,220.75381356637035
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,27,F27,65,8,282500.0,149.35673815785097,65.44091328425895,199.8326713809453,184.86136139791918,106.84161907379745,216.27265732761103
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,44,1,5000.0,978068609.9058796,978068609.9058796,978068609.9058796,1001776806.9859354,1001776806.9859354,1001776806.9859354
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,48,1,10000.0,387301247.3158655,387301247.3158655,387301247.3158655,488925535.2151946,488925535.2151946,488925535.2151946
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,50,1,15000.0,220097911.1797685,220097911.1797685,220097911.1797685,269485544.753844,269485544.753844,269485544.753844
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,51,1,20000.0,159421951.8506735,159421951.8506735,159421951.8506735,213840210.16426164,213840210.16426164,213840210.16426164
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,52,1,25000.0,94219311.21343891,94219311.21343891,94219311.21343891,113529440.28891309,113529440.28891309,113529440.28891309
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,53,1,30000.0,62746297.09410127,62746297.09410127,62746297.09410127,84279961.35210639,84279961.35210639,84279961.35210639
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,54,1,35000.0,40334384.99183769,40334384.99183769,40334384.99183769,51094840.72265944,51094840.72265944,51094840.72265944
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,55,2,42500.0,28263794.21055419,24597792.846064944,31929795.575043432,35559897.126741625,31881727.51349486,39238066.73998839
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,56,2,52500.0,19005188.820971686,17479962.916788712,20530414.72515466,28598659.68165852,27102674.11966572,30094645.24365132
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,57,2,62500.0,13102008.327828722,10946811.262915945,15257205.3927415,20883182.832724772,17160109.168433104,24606256.49701644
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,58,3,75000.0,6738481.983525504,4716581.516081222,9599760.639947752,10191901.48856816,6243694.3062682245,16218353.371873112
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,59,3,90000.0,3164137.1973394095,2630244.25168087,3817170.1792408978,5186217.036527521,4764018.135731375,5636925.336061007
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,60,5,110000.0,1869508.9565310895,1413379.2454276085,2448055.7833606075,3581629.6912820376,2766004.881122217,4754626.480919936
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,61,5,135000.0,1128808.0190112842,929286.6452651004,1258689.698807114,2439333.9628815292,2129786.1259166426,2618568.866236581
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,62,6,162500.0,715378.084240777,578675.3375019355,911964.1635303838,1762242.4533219,1631442.9896754683,2108127.854526305
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,63,8,197500.0,533143.5279467294,518144.9450452869,557480.6867370835,1637869.7191415736,1633542.3494894705,1641341.2467761957
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,64,9,240000.0,167131.6029756533,111329.0950428226,307455.67969912576,336851.4818387104,274296.17716398573,727187.125796684
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,28,F28,65,8,282500.0,52528.957857713875,15015.443537282104,106122.30576801108,121917.45003011607,14660.76989923148,275978.1222268568
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,29,F29,44,1,5000.0,1392612181.2755754,1392612181.2755754,1392612181.2755754,1337552436.299613,1337552436.299613,1337552436.299613
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,29,F29,48,1,10000.0,768563266.4357353,768563266.4357353,768563266.4357353,1143574734.2013586,1143574734.2013586,1143574734.2013586
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,29,F29,50,1,15000.0,434490719.0227025,434490719.0227025,434490719.0227025,214235031.6185256,214235031.6185256,214235031.6185256
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,29,F29,51,1,20000.0,325901631.3500472,325901631.3500472,325901631.3500472,171457562.41075104,171457562.41075104,171457562.41075104
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,29,F29,52,1,25000.0,253017312.8097604,253017312.8097604,253017312.8097604,161531355.61985746,161531355.61985746,161531355.61985746
